date,symbol,book_price,sales_price,cf_price
2022-04-01,AAPL,0.07958307511142444,0.20877344191037706,0.08436493795535921
2022-04-04,AAPL,0.0777895865471608,0.21216094626476623,0.088723950316301
2022-04-05,AAPL,0.07926606666901997,0.20575581156716877,0.08694586292610765
2022-04-06,AAPL,0.08213137459049447,0.21036389400928096,0.08814033006137499
2022-04-07,AAPL,0.08055222590173589,0.21203477277281427,0.08618982080617864
2022-04-08,AAPL,0.07426106059646322,0.20564760926961356,0.08683145818884049
2022-04-11,AAPL,0.08043955325467535,0.2103407565248219,0.08897370421259253
2022-04-12,AAPL,0.07753332013998641,0.2208407730185834,0.08953591341254728
2022-04-13,AAPL,0.08008607655516808,0.20409564540011454,0.0910540463090695
2022-04-14,AAPL,0.07892212015350648,0.2094048411593564,0.08662398145543056
2022-04-15,AAPL,0.07857041105811131,0.20949321679892888,0.08926147513501101
2022-04-18,AAPL,0.0800569631075005,0.20773712960347074,0.08849734978352862
2022-04-19,AAPL,0.07923423521532562,0.20358564632304513,0.08746713291852463
2022-04-20,AAPL,0.07798084576549077,0.20110666800488836,0.08722726597947986
2022-04-21,AAPL,0.07938608151370641,0.21027247566366225,0.08394823983998968
2022-04-22,AAPL,0.07797049283920567,0.20848383228200595,0.08678384310160683
2022-04-25,AAPL,0.0784202088693441,0.20419094282019254,0.08490551667687067
2022-04-26,AAPL,0.07945875464308956,0.19965829141743022,0.08524069777064358
2022-04-27,AAPL,0.07885838323116694,0.2132755920036686,0.08575640132532515
2022-04-28,AAPL,0.08044065865910238,0.20413867751285542,0.08364540870013104
2022-04-29,AAPL,0.07927117145273627,0.2028616005827681,0.08562993041497892
2022-05-02,AAPL,0.07732917031695985,0.2077802065170099,0.08567567393997091
2022-05-03,AAPL,0.08185465591654953,0.21152783471015182,0.0892129428423562
2022-05-04,AAPL,0.0802786895518129,0.20154319744855517,0.08887377416892427
2022-05-05,AAPL,0.07938944494865664,0.202860607003879,0.08641722179914614
2022-05-06,AAPL,0.07605888158776229,0.2180352780238405,0.08777212374468561
2022-05-09,AAPL,0.07751545895596293,0.2136929713966767,0.08319318977258575
2022-05-10,AAPL,0.07928248086356152,0.21111244033370305,0.08828963073135249
2022-05-11,AAPL,0.08137198040980058,0.2111240525304558,0.08712918502770788
2022-05-12,AAPL,0.07975064219836149,0.2104578731208106,0.08715786311947815
2022-05-13,AAPL,0.0834476480629157,0.2072414599899705,0.0880712806356303
2022-05-16,AAPL,0.07883974019122411,0.2075354253704067,0.08953941053763552
2022-05-17,AAPL,0.08039971396022169,0.20858386075397034,0.08499327364079441
2022-05-18,AAPL,0.07815915075753702,0.2116113322076311,0.08530604109756192
2022-05-19,AAPL,0.07829189211866934,0.20889407850268618,0.08765988251476105
2022-05-20,AAPL,0.0808066993501299,0.20210020574031717,0.08731378293239538
2022-05-23,AAPL,0.0779198895466577,0.20853359413278202,0.09016531752743032
2022-05-24,AAPL,0.08322960045022151,0.21353178910805815,0.0894368811338878
2022-05-25,AAPL,0.08039584973983264,0.21166518731814957,0.08882019269052073
2022-05-26,AAPL,0.07990272581680015,0.21232482425823523,0.0900503240061102
2022-05-27,AAPL,0.0803884820073197,0.20880849662736084,0.0897363564186313
2022-05-30,AAPL,0.08062479883539124,0.20985801478717414,0.08645604535645159
2022-05-31,AAPL,0.08122926061667893,0.20217507993035685,0.08847515916779083
2022-06-01,AAPL,0.07848632274339014,0.20870471184578968,0.08314955016211549
2022-06-02,AAPL,0.0784366247457036,0.20818905081555764,0.08412824661048872
2022-06-03,AAPL,0.08226587303589106,0.21098925625893633,0.0895402045606813
2022-06-06,AAPL,0.07889769303477312,0.2051730095557905,0.088823371249521
2022-06-07,AAPL,0.08060841241758611,0.2008597440430922,0.08247219693482381
2022-06-08,AAPL,0.07979414958852164,0.20965621103777352,0.0872459422992543
2022-06-09,AAPL,0.08057527086470295,0.21221890359517095,0.08582487906487046
2022-06-10,AAPL,0.07845323538390868,0.2107438079141719,0.08861471464318828
2022-06-13,AAPL,0.08102108836492128,0.20749042915792237,0.08595737663206723
2022-06-14,AAPL,0.07991055060839519,0.20945156006184162,0.08569374057087971
2022-06-15,AAPL,0.08043721920539551,0.22050857765051834,0.08849521009430221
2022-06-16,AAPL,0.08097502942971638,0.2194900898287991,0.08863692570849425
2022-06-17,AAPL,0.07927584559643619,0.2095764688535672,0.08654976396231459
2022-06-20,AAPL,0.07972990530588558,0.20192547252169915,0.08781387696316797
2022-06-21,AAPL,0.07923342133519193,0.21044202670975204,0.08776064128411308
2022-06-22,AAPL,0.08082377954554908,0.2137439695589242,0.08680660063039894
2022-06-23,AAPL,0.07783769940585472,0.21004185578948195,0.08721903489796243
2022-06-24,AAPL,0.07964685136980759,0.21012784346329658,0.08821817383670247
2022-06-27,AAPL,0.08126847367000035,0.21215326122641964,0.08409595721013967
2022-06-28,AAPL,0.07909313156567736,0.2148475360634518,0.08642283499663066
2022-06-29,AAPL,0.07898402622182962,0.2052408514942893,0.08719837910741726
2022-06-30,AAPL,0.07897266299914091,0.21100709223962844,0.08784593405406993
2022-07-01,AAPL,0.07927431630948238,0.20340811833258274,0.08598269538932578
2022-07-04,AAPL,0.07922436148327582,0.20857997810684442,0.08559869464044961
2022-07-05,AAPL,0.07761794787607411,0.2128970457666885,0.08842735263990963
2022-07-06,AAPL,0.08033333576364687,0.20648364427069246,0.08663822048219623
2022-07-07,AAPL,0.079100340492,0.2069025839228523,0.08709157769381032
2022-07-08,AAPL,0.08217636421639295,0.2071794945612153,0.0893083695781044
2022-07-11,AAPL,0.07986699428192813,0.21256512160330188,0.08761360336270001
2022-07-12,AAPL,0.07914786910726972,0.2122274289836152,0.08835000315076279
2022-07-13,AAPL,0.0775993508491748,0.20606067727127467,0.0874761595068742
2022-07-14,AAPL,0.0783095233395406,0.21589041715891605,0.09010561484874044
2022-07-15,AAPL,0.07960515826404281,0.2099331322086144,0.08896396485696031
2022-07-18,AAPL,0.07996493986010371,0.20631263064731295,0.08713005830442834
2022-07-19,AAPL,0.07943780793665878,0.20929397485101173,0.08714770858700804
2022-07-20,AAPL,0.0815179903492039,0.20687921647977076,0.08649618730411862
2022-07-21,AAPL,0.08113679746136274,0.21831264313137974,0.08859548907165354
2022-07-22,AAPL,0.080279921154797,0.20143605537550643,0.09018962137605045
2022-07-25,AAPL,0.07976452571057305,0.20383629020239716,0.08856237804352794
2022-07-26,AAPL,0.07806768121073909,0.2058410852534821,0.08892269674256723
2022-07-27,AAPL,0.07914470309665504,0.21734252305835008,0.08891023679065956
2022-07-28,AAPL,0.07980421588446403,0.21035990531381998,0.08498097695683397
2022-07-29,AAPL,0.08005356102582124,0.21607892506542545,0.09167700040307712
2022-08-01,AAPL,0.07877107242963503,0.20428476410222,0.08917523546833349
2022-08-02,AAPL,0.07871739250462106,0.20678396134011853,0.08639009655740355
2022-08-03,AAPL,0.08092064944908994,0.2160704334878247,0.08925733589632052
2022-08-04,AAPL,0.07897373651197086,0.2097131538063692,0.0872175053460894
2022-08-05,AAPL,0.08163485023940738,0.2067283232106982,0.08596994805043762
2022-08-08,AAPL,0.0768573890049968,0.22499756626367742,0.08776623110900338
2022-08-09,AAPL,0.07627484834638407,0.2117345386983368,0.08882941394419504
2022-08-10,AAPL,0.07815948228480339,0.19815961947555694,0.08723726791231473
2022-08-11,AAPL,0.08154514930421793,0.21850580011286852,0.08918859943557537
2022-08-12,AAPL,0.08026986039998948,0.21372731032910114,0.08680459658120138
2022-08-15,AAPL,0.08102956516218474,0.21055655849388344,0.08979740669713392
2022-08-16,AAPL,0.07836376848777449,0.20832102969972816,0.08752688603422704
2022-08-17,AAPL,0.07797204718967367,0.2111808471173181,0.08857462924610608
2022-08-18,AAPL,0.07845149450296486,0.20728418809831203,0.08581305528250152
2022-08-19,AAPL,0.0801960899182252,0.20211060161364383,0.0850280308356756
2022-08-22,AAPL,0.08316045989289016,0.21065767800598906,0.0904154568781367
2022-08-23,AAPL,0.07982598262046824,0.2136017608953458,0.08661218138285366
2022-08-24,AAPL,0.08271172950383533,0.20014136683758038,0.08638545847592026
2022-08-25,AAPL,0.08078278948542299,0.2084982858500158,0.0879838209727298
2022-08-26,AAPL,0.0803507102010449,0.20849292207684408,0.09017178535187258
2022-08-29,AAPL,0.08308604382841536,0.2053259449165094,0.08749654179234193
2022-08-30,AAPL,0.08010121493063825,0.2109019802224691,0.08756462541916682
2022-08-31,AAPL,0.08122486047841693,0.20969988933554737,0.08683155379393952
2022-09-01,AAPL,0.07869606465679163,0.20697523300282925,0.0868860470596169
2022-09-02,AAPL,0.08417965342346,0.20664006761481832,0.08888587040642419
2022-09-05,AAPL,0.0799478590127094,0.20792245635955267,0.08450613583637581
2022-09-06,AAPL,0.0794733247546238,0.20914592685106254,0.08972555730614622
2022-09-07,AAPL,0.08120796471957271,0.2076580396285617,0.08645117895254252
2022-09-08,AAPL,0.08278833698996146,0.2061833969882178,0.0877581188155103
2022-09-09,AAPL,0.07931345794318213,0.21108378863652927,0.08489540201416197
2022-09-12,AAPL,0.08172761263650605,0.20825477787652472,0.08867515667298251
2022-09-13,AAPL,0.0798871149459246,0.21179092498517046,0.08454611153963883
2022-09-14,AAPL,0.07798638345345703,0.2140801290706725,0.09133611464272608
2022-09-15,AAPL,0.07842960860414382,0.21400513736360924,0.08777628860473166
2022-09-16,AAPL,0.07938312621760717,0.21133980943662686,0.0897516882575626
2022-09-19,AAPL,0.08282447939319947,0.21978531745517826,0.0897434546450489
2022-09-20,AAPL,0.07862042253590283,0.21211175028067683,0.08802923497395124
2022-09-21,AAPL,0.08192104068024537,0.2038994716279583,0.0884235400108625
2022-09-22,AAPL,0.08100941146664653,0.21178864847537096,0.0885798492872459
2022-09-23,AAPL,0.08284269063311574,0.21360747205264602,0.08849053073198083
2022-09-26,AAPL,0.08254148916444004,0.20921944339217255,0.08562000770554555
2022-09-27,AAPL,0.08074573326752439,0.21313033932325387,0.08699324816746888
2022-09-28,AAPL,0.0789143640738011,0.20949850588075894,0.0872373627910783
2022-09-29,AAPL,0.08057364354077501,0.2094694825558258,0.08911166469956894
2022-09-30,AAPL,0.0789384550164458,0.21349752991812915,0.08647535678631824
2022-10-03,AAPL,0.079425415563095,0.20861683040146056,0.08826507405879506
2022-10-04,AAPL,0.07662664330563047,0.20989574128339103,0.08824631399774607
2022-10-05,AAPL,0.07873932972610154,0.20730057540831776,0.08782299124257871
2022-10-06,AAPL,0.08183800342627047,0.20401241953577642,0.08902547815750764
2022-10-07,AAPL,0.07434667160138511,0.20740005177286353,0.08791456550853323
2022-10-10,AAPL,0.08245859913592915,0.20791326277181102,0.08381850973367445
2022-10-11,AAPL,0.078964651052685,0.2058739281506406,0.08813261590540272
2022-10-12,AAPL,0.08343182669586348,0.2155426118442052,0.0840083437143416
2022-10-13,AAPL,0.07925084535512729,0.2057220079706413,0.08794811004143746
2022-10-14,AAPL,0.07989208371594493,0.21024757728840957,0.08577176934402632
2022-10-17,AAPL,0.08074639609943694,0.21338903674999235,0.08765741388851522
2022-10-18,AAPL,0.08119011669737931,0.20899816611159644,0.0905171424748
2022-10-19,AAPL,0.07903265853260366,0.21642672050146894,0.08907600524758563
2022-10-20,AAPL,0.07842202273755386,0.20549064171001655,0.08795744901497869
2022-10-21,AAPL,0.07983089280910223,0.21046698154510216,0.08774745807251655
2022-10-24,AAPL,0.07824839339993342,0.2099798687045618,0.08738726241075814
2022-10-25,AAPL,0.07967894141551775,0.21150320287679678,0.09168792374562403
2022-10-26,AAPL,0.07992771783334973,0.20425132357359252,0.08819317308845892
2022-10-27,AAPL,0.0790987419582291,0.20863069099689113,0.08683001686724497
2022-10-28,AAPL,0.07991812927342752,0.21532534998058042,0.08629525029641603
2022-10-31,AAPL,0.07867365472906289,0.21043691002733922,0.08679605789246012
2022-11-01,AAPL,0.08055533405729952,0.2128561683117063,0.08608364939891139
2022-11-02,AAPL,0.08048727080792056,0.20886418498178363,0.08757987986686194
2022-11-03,AAPL,0.07967185308577386,0.20572494053851456,0.08911194710976465
2022-11-04,AAPL,0.07972000645236023,0.21027762348401174,0.08581499301193848
2022-11-07,AAPL,0.07754237866441316,0.20669522562931347,0.08673219638686654
2022-11-08,AAPL,0.07933131905692792,0.21222496246151076,0.0865494110659171
2022-11-09,AAPL,0.08136327514479301,0.20991182189071703,0.08752866710523127
2022-11-10,AAPL,0.07871280407758323,0.21139644286391382,0.08862669777781462
2022-11-11,AAPL,0.0804368455763132,0.21040305559167669,0.08558961658548507
2022-11-14,AAPL,0.07836883560385463,0.20373904672477303,0.087345356378365
2022-11-15,AAPL,0.08136085049890864,0.2109642311170994,0.08796765735842792
2022-11-16,AAPL,0.0829292852662921,0.2055670975611726,0.08681577330144194
2022-11-17,AAPL,0.08263676622281851,0.205363875110734,0.08874235294526688
2022-11-18,AAPL,0.08235110962880791,0.21103057976323644,0.08509446343979182
2022-11-21,AAPL,0.0811127379175783,0.21236977785499597,0.08561870615520835
2022-11-22,AAPL,0.08209456916486772,0.2196487338971277,0.0876552177310235
2022-11-23,AAPL,0.08315852381236596,0.21069806873789293,0.08664505597819086
2022-11-24,AAPL,0.07848569475952344,0.21556522411710097,0.08729516795779768
2022-11-25,AAPL,0.08090619666050775,0.20729308802971602,0.08792271635496615
2022-11-28,AAPL,0.07805338285853138,0.21192726941099274,0.09047465228681387
2022-11-29,AAPL,0.08142924127593229,0.21037366579843003,0.08722040044277787
2022-11-30,AAPL,0.08073865024500584,0.21481837604026374,0.08696190581689815
2022-12-01,AAPL,0.0819547694032399,0.20848144519052272,0.08638594329067033
2022-12-02,AAPL,0.08082672896500676,0.2130450092132056,0.08992971295695273
2022-12-05,AAPL,0.07929059205443982,0.20412717105435996,0.08845318132535016
2022-12-06,AAPL,0.07997314350743435,0.21232103659796078,0.08757298494943944
2022-12-07,AAPL,0.08102072669273253,0.20612961796440446,0.08844757518360037
2022-12-08,AAPL,0.08056519786418949,0.20842126161029845,0.08893043921337121
2022-12-09,AAPL,0.0809070654629458,0.20798582858532932,0.08906556933793226
2022-12-12,AAPL,0.07922604013830883,0.19743725825718203,0.08658439314676465
2022-12-13,AAPL,0.07985260965297104,0.20965808578091558,0.08799600965321255
2022-12-14,AAPL,0.07779679931383374,0.20897968905446948,0.08702740888277413
2022-12-15,AAPL,0.07958580270378585,0.21365029814825218,0.08754620488197737
2022-12-16,AAPL,0.08064326542078573,0.20769829220220457,0.0886147244003948
2022-12-19,AAPL,0.07877218702068614,0.2025551076567739,0.08732050664473241
2022-12-20,AAPL,0.08064690703713963,0.2097705548675858,0.08899584858216998
2022-12-21,AAPL,0.0781089075195375,0.20427060339084352,0.08861653764311639
2022-12-22,AAPL,0.08290746012847411,0.2128751822181996,0.08734376567111367
2022-12-23,AAPL,0.08104365242868583,0.20829981179854526,0.08653172735799701
2022-12-26,AAPL,0.08121450366358662,0.20448403032334964,0.08789594711748498
2022-12-27,AAPL,0.08067427299226128,0.20970557157574413,0.08549179350305595
2022-12-28,AAPL,0.07884679376243571,0.20654559250475257,0.0892157083463443
2022-12-29,AAPL,0.08129574583029088,0.20464780013056244,0.0880775631021895
2022-12-30,AAPL,0.08046558375811567,0.20809887788059087,0.08742393243632848
2023-01-02,AAPL,0.07933061924850232,0.21398228351834697,0.08758208013636072
2023-01-03,AAPL,0.07805718701066225,0.2072798467054192,0.09150581388203588
2023-01-04,AAPL,0.07638607866610006,0.20394371188682212,0.08979483102659996
2023-01-05,AAPL,0.0792433580657022,0.20718896348529123,0.09049079221701388
2023-01-06,AAPL,0.08088205682167075,0.21355555695397957,0.08369675597387694
2023-01-09,AAPL,0.08038877538448043,0.21285107246584595,0.0902064494526897
2023-01-10,AAPL,0.07734035273964276,0.2095173103254011,0.08458741129607364
2023-01-11,AAPL,0.07776959243959095,0.2154867078049851,0.0878341475976689
2023-01-12,AAPL,0.07759568519586105,0.21787056335449434,0.08849689382967102
2023-01-13,AAPL,0.07956310388470114,0.20960005906821952,0.08697979860650229
2023-01-16,AAPL,0.08506217371653917,0.20707952619399908,0.08937699003677535
2023-01-17,AAPL,0.08028650112347151,0.21569339630697515,0.08499757954335925
2023-01-18,AAPL,0.08008295630964311,0.2090967816525679,0.08764971059167352
2023-01-19,AAPL,0.07906036167682144,0.21461917982961232,0.08926898995134518
2023-01-20,AAPL,0.0822108231237616,0.2106296959979168,0.08897739220929782
2023-01-23,AAPL,0.07811541152906247,0.21161368749727885,0.0858655869763103
2023-01-24,AAPL,0.07995472651222324,0.21419815359494282,0.08859407838553816
2023-01-25,AAPL,0.0799248106614496,0.20691102998561228,0.08707448638456149
2023-01-26,AAPL,0.08081959016833197,0.20972761910527857,0.08852158096056063
2023-01-27,AAPL,0.08040169424059455,0.21522557671958656,0.0876721275045388
2023-01-30,AAPL,0.07992725601470338,0.2076584302234303,0.0893133665405147
2023-01-31,AAPL,0.0811230515731961,0.2094267805194035,0.08994411461203786
2023-02-01,AAPL,0.08266079405274751,0.20859429113334158,0.08899832302406281
2023-02-02,AAPL,0.08143733169548198,0.21221332287166933,0.08800420444372346
2023-02-03,AAPL,0.08273043233947945,0.21136955186659073,0.08674732852946328
2023-02-06,AAPL,0.08304919981002351,0.20768615618943573,0.09045977089276817
2023-02-07,AAPL,0.08230984912617488,0.21216782869567197,0.08737744338471871
2023-02-08,AAPL,0.08131531210268352,0.20798030445548535,0.08901056043681835
2023-02-09,AAPL,0.07942836804750299,0.2085240819793253,0.0886952508201841
2023-02-10,AAPL,0.07769372675533921,0.20902840830775737,0.0899517299224897
2023-02-13,AAPL,0.08233991548815568,0.21344984521082241,0.08861129489120362
2023-02-14,AAPL,0.07864763580822967,0.20697428781777702,0.08917059431742583
2023-02-15,AAPL,0.07889146000555071,0.2088996009871924,0.090990329128217
2023-02-16,AAPL,0.07814864111841635,0.21453009021758673,0.08679009871526469
2023-02-17,AAPL,0.0820340121611721,0.20434288627276254,0.08805011891325866
2023-02-20,AAPL,0.07730709740435214,0.1969563783077689,0.08645026338266215
2023-02-21,AAPL,0.07935107826192006,0.2061099028287877,0.0869368556400879
2023-02-22,AAPL,0.08106400781633297,0.2141730094679413,0.08877944890828614
2023-02-23,AAPL,0.08089634160378231,0.20141683994003992,0.09093030694971524
2023-02-24,AAPL,0.0805662539046292,0.21169401915187225,0.08825849870833467
2023-02-27,AAPL,0.07916102509132082,0.2083366004226803,0.08836264964386858
2023-02-28,AAPL,0.08001876929321275,0.21384091953691334,0.08713742142404153
2023-03-01,AAPL,0.07872186304159463,0.21159499325482356,0.08942325160602599
2023-03-02,AAPL,0.08332928325114765,0.20972890208711115,0.08845095211398107
2023-03-03,AAPL,0.08333794799503173,0.20432065026604052,0.0901944197397362
2023-03-06,AAPL,0.08033402516461945,0.21158587278253804,0.09005155468640168
2023-03-07,AAPL,0.08136413203662864,0.21022205681309677,0.08925513332077056
2023-03-08,AAPL,0.08034621040813024,0.2129857297694788,0.08919704224729394
2023-03-09,AAPL,0.08207427047271738,0.2212955138990734,0.09043003567485138
2023-03-10,AAPL,0.08244390051703794,0.2090954575235959,0.08728717542396547
2023-03-13,AAPL,0.08074259306488792,0.21052584413978376,0.08714070763154881
2023-03-14,AAPL,0.08062763212482388,0.2066306202250416,0.08769589076024704
2023-03-15,AAPL,0.0817839617866975,0.2043651852767773,0.08785907566491691
2023-03-16,AAPL,0.0789439786576992,0.21002811412921438,0.08542504059827244
2023-03-17,AAPL,0.07655737160871422,0.2107056841177881,0.08605167039853448
2023-03-20,AAPL,0.08057505436214156,0.20837171422843473,0.08959504870796318
2023-03-21,AAPL,0.0808422349085894,0.20602093590737305,0.09200364232872901
2023-03-22,AAPL,0.07729882132387675,0.21099300450166006,0.08694577191369665
2023-03-23,AAPL,0.08404319447094986,0.2062683425812422,0.08508701873198288
2023-03-24,AAPL,0.08097053011567153,0.21236118616681127,0.08753593858188322
2023-03-27,AAPL,0.08015487403788141,0.20766107778562193,0.08477649970362595
2023-03-28,AAPL,0.08069455887892975,0.2132757084385133,0.08881238692342698
2023-03-29,AAPL,0.0802365048082656,0.20638663251660785,0.08840501259767936
2023-03-30,AAPL,0.08327902842429924,0.207908424546218,0.08784636616754977
2023-03-31,AAPL,0.08070437811127358,0.20282189694240657,0.08646205049560525
2023-04-03,AAPL,0.08346023545998386,0.2060674075172059,0.08809585766210216
2023-04-04,AAPL,0.08095341507441625,0.20525204384626577,0.09052248540012144
2023-04-05,AAPL,0.07986482506105216,0.2104225516674507,0.08581221234945467
2023-04-06,AAPL,0.0799011171898004,0.21441994536193035,0.0885178760181484
2023-04-07,AAPL,0.07991448636192047,0.21385329059279276,0.08906032004118955
2023-04-10,AAPL,0.07968635305294414,0.21131180999649174,0.0868376627822709
2023-04-11,AAPL,0.08162377195873934,0.20927466206037665,0.08807799216706808
2023-04-12,AAPL,0.07745384628258976,0.20652993929056512,0.08846323948509906
2023-04-13,AAPL,0.07853980629725961,0.2083944714403763,0.0851517830279007
2023-04-14,AAPL,0.08053277891263219,0.2117234519740551,0.08569801340920122
2023-04-17,AAPL,0.08156777584060561,0.21450964387945548,0.08840501699364837
2023-04-18,AAPL,0.0810891373351487,0.21350423975657368,0.08984012383173415
2023-04-19,AAPL,0.08034583577061648,0.2107449122271042,0.08978729126216954
2023-04-20,AAPL,0.07940499637359862,0.211441814316278,0.08829210138632795
2023-04-21,AAPL,0.07720298158543774,0.20529376316972547,0.08729927484193638
2023-04-24,AAPL,0.0797954104671239,0.21085644206290977,0.09132424047063548
2023-04-25,AAPL,0.07959618605328117,0.2118808367206138,0.08723002562955462
2023-04-26,AAPL,0.07688966814571102,0.2114341897233834,0.09006598701168836
2023-04-27,AAPL,0.07932582362170468,0.21148295329828085,0.08505141159817893
2023-04-28,AAPL,0.0766846965533512,0.2151912085047057,0.09033204683785012
2023-05-01,AAPL,0.08115389665508793,0.2057158144737544,0.08480074835002566
2023-05-02,AAPL,0.0820828033612008,0.21737468176525127,0.08831937170226166
2023-05-03,AAPL,0.07985912984069267,0.208122991891509,0.09271491225366556
2023-05-04,AAPL,0.07887767949769295,0.2187598900329476,0.08797106460350594
2023-05-05,AAPL,0.08341463287013214,0.2108039004644015,0.08743127181951739
2023-05-08,AAPL,0.08056898765737108,0.208755141586552,0.08952995717452875
2023-05-09,AAPL,0.07951126265820233,0.21076662239776486,0.08723105347126127
2023-05-10,AAPL,0.08065877187545052,0.2174709087019754,0.09150832479401096
2023-05-11,AAPL,0.0807153547225638,0.20724470610880155,0.08695459784289576
2023-05-12,AAPL,0.08031453679007405,0.2144279547608215,0.08813030537506655
2023-05-15,AAPL,0.0783619684372551,0.2183320904394438,0.08902119143230385
2023-05-16,AAPL,0.0819060689520953,0.21436087679541904,0.08738178417386366
2023-05-17,AAPL,0.07956320290896889,0.21181252116881805,0.08832588134687311
